CODREG;REG;CODDEP;CODARR;CODCAN;CODCOM;COM;PMUN;PCAP;PTOT
84;Auvergne-Rhône-Alpes;01;2;18;391;Salavre;271;8;279
84;Auvergne-Rhône-Alpes;01;4;16;392;Samognat;656;27;683
84;Auvergne-Rhône-Alpes;01;2;08;393;Sandrans;544;5;549
84;Auvergne-Rhône-Alpes;01;1;11;396;Sault-Brénaz;977;13;990
84;Auvergne-Rhône-Alpes;01;3;09;397;Sauverny;978;19;997
84;Auvergne-Rhône-Alpes;01;2;22;398;Savigneux;1421;17;1438
84;Auvergne-Rhône-Alpes;01;3;20;399;Ségny;2107;51;2158
84;Auvergne-Rhône-Alpes;01;1;11;400;Seillonnaz;139;3;142
84;Auvergne-Rhône-Alpes;01;3;20;401;Sergy;2167;71;2238
84;Auvergne-Rhône-Alpes;01;2;17;402;Sermoyer;652;20;672
84;Auvergne-Rhône-Alpes;01;1;11;403;Serrières-de-Briord;1295;41;1336
84;Auvergne-Rhône-Alpes;01;4;16;404;Serrières-sur-Ain;135;2;137
84;Auvergne-Rhône-Alpes;01;2;07;405;Servas;1280;29;1309
84;Auvergne-Rhône-Alpes;01;2;17;406;Servignat;174;1;175
84;Auvergne-Rhône-Alpes;01;1;10;407;Seyssel;1002;18;1020
84;Auvergne-Rhône-Alpes;01;2;18;408;Simandre-sur-Suran;661;12;673
84;Auvergne-Rhône-Alpes;01;4;16;410;Sonthonnax-la-Montagne;300;7;307
84;Auvergne-Rhône-Alpes;01;1;11;411;Souclin;273;6;279
84;Auvergne-Rhône-Alpes;01;2;08;412;Sulignat;595;12;607
84;Auvergne-Rhône-Alpes;01;1;10;415;Talissieu;499;6;505
84;Auvergne-Rhône-Alpes;01;1;10;416;Tenay;1014;11;1025
84;Auvergne-Rhône-Alpes;01;2;13;418;Thil;1087;27;1114
84;Auvergne-Rhône-Alpes;01;3;20;419;Thoiry;6021;176;6197
84;Auvergne-Rhône-Alpes;01;2;08;420;Thoissey;1690;8;1698
84;Auvergne-Rhône-Alpes;01;1;01;421;Torcieu;729;16;745
84;Auvergne-Rhône-Alpes;01;2;07;422;Tossiat;1355;36;1391
84;Auvergne-Rhône-Alpes;01;2;21;423;Toussieux;1124;21;1145
84;Auvergne-Rhône-Alpes;01;2;13;424;Tramoyes;1776;43;1819
84;Auvergne-Rhône-Alpes;01;2;07;425;La Tranclière;288;7;295
84;Auvergne-Rhône-Alpes;01;2;18;426;Val-Revermont;2538;59;2597
84;Auvergne-Rhône-Alpes;01;2;21;427;Trévoux;6920;164;7084
84;Auvergne-Rhône-Alpes;01;2;08;428;Valeins;126;1;127
84;Auvergne-Rhône-Alpes;01;2;02;429;Vandeins;707;13;720
84;Auvergne-Rhône-Alpes;01;4;16;430;Varambon;619;12;631
84;Auvergne-Rhône-Alpes;01;1;01;431;Vaux-en-Bugey;1227;30;1257
84;Auvergne-Rhône-Alpes;01;2;18;432;Verjon;323;2;325
84;Auvergne-Rhône-Alpes;01;2;17;433;Vernoux;313;4;317
84;Auvergne-Rhône-Alpes;01;2;07;434;Versailleux;472;10;482
84;Auvergne-Rhône-Alpes;01;3;09;435;Versonnex;2157;69;2226
84;Auvergne-Rhône-Alpes;01;3;09;436;Vesancy;481;11;492
84;Auvergne-Rhône-Alpes;01;2;17;437;Vescours;223;5;228
84;Auvergne-Rhône-Alpes;01;2;17;439;Vésines;99;4;103
84;Auvergne-Rhône-Alpes;01;4;10;441;Vieu-d'Izenave;734;18;752
84;Auvergne-Rhône-Alpes;01;2;22;443;Villars-les-Dombes;4978;95;5073
84;Auvergne-Rhône-Alpes;01;1;11;444;Villebois;1196;17;1213
84;Auvergne-Rhône-Alpes;01;2;18;445;Villemotier;615;21;636
84;Auvergne-Rhône-Alpes;01;2;22;446;Villeneuve;1548;37;1585
84;Auvergne-Rhône-Alpes;01;2;18;447;Villereversure;1342;32;1374
84;Auvergne-Rhône-Alpes;01;4;03;448;Villes;389;8;397
84;Auvergne-Rhône-Alpes;01;2;07;449;Villette-sur-Ain;759;14;773
84;Auvergne-Rhône-Alpes;01;1;11;450;Villieu-Loyes-Mollon;3717;67;3784
84;Auvergne-Rhône-Alpes;01;2;05;451;Viriat;6595;150;6745
84;Auvergne-Rhône-Alpes;01;1;04;452;Virieu-le-Grand;1132;24;1156
84;Auvergne-Rhône-Alpes;01;1;10;453;Arvière-en-Valromey;710;23;733
84;Auvergne-Rhône-Alpes;01;1;04;454;Virignin;1112;21;1133
84;Auvergne-Rhône-Alpes;01;1;04;456;Vongnes;71;2;73
84;Auvergne-Rhône-Alpes;01;2;23;457;Vonnas;3181;59;3240
32;Hauts-de-France;02;2;03;001;Abbécourt;502;11;513
32;Hauts-de-France;02;2;18;002;Achery;610;8;618
32;Hauts-de-France;02;4;17;003;Acy;1021;24;1045
32;Hauts-de-France;02;2;11;004;Agnicourt-et-Séchelles;182;5;187
32;Hauts-de-France;02;2;06;005;Aguilcourt;380;8;388
32;Hauts-de-France;02;5;07;006;Aisonville-et-Bernoville;262;9;271
32;Hauts-de-France;02;2;06;007;Aizelles;122;1;123
32;Hauts-de-France;02;4;05;008;Aizy-Jouy;294;4;298
32;Hauts-de-France;02;3;12;009;Alaincourt;534;6;540
32;Hauts-de-France;02;4;05;010;Allemant;173;4;177
32;Hauts-de-France;02;4;20;011;Ambleny;1138;54;1192
32;Hauts-de-France;02;4;21;012;Ambrief;71;0;71
32;Hauts-de-France;02;2;06;013;Amifontaine;386;9;395
32;Hauts-de-France;02;2;03;014;Amigny-Rouy;729;23;752
32;Hauts-de-France;02;4;21;015;Ancienville;72;1;73
32;Hauts-de-France;02;2;18;016;Andelain;216;9;225
32;Hauts-de-France;02;2;18;017;Anguilcourt-le-Sart;323;4;327
32;Hauts-de-France;02;2;09;018;Anizy-le-Grand;2574;53;2627
32;Hauts-de-France;02;3;12;019;Annois;362;5;367
32;Hauts-de-France;02;5;08;020;Any-Martin-Rieux;455;8;463
32;Hauts-de-France;02;5;19;021;Archon;84;3;87
32;Hauts-de-France;02;4;21;022;Arcy-Sainte-Restitue;403;6;409
32;Hauts-de-France;02;1;21;023;Armentières-sur-Ourcq;102;3;105
32;Hauts-de-France;02;2;10;024;Arrancy;51;0;51
32;Hauts-de-France;02;3;12;025;Artemps;367;2;369
32;Hauts-de-France;02;2;11;027;Assis-sur-Serre;214;7;221
32;Hauts-de-France;02;2;10;028;Athies-sous-Laon;2606;60;2666
32;Hauts-de-France;02;3;13;029;Attilly;354;12;366
32;Hauts-de-France;02;3;01;030;Aubencheul-aux-Bois;257;4;261
32;Hauts-de-France;02;5;08;031;Aubenton;661;6;667
32;Hauts-de-France;02;3;12;032;Aubigny-aux-Kaisnes;253;4;257
32;Hauts-de-France;02;2;06;033;Aubigny-en-Laonnois;104;2;106
32;Hauts-de-France;02;4;20;034;Audignicourt;121;4;125
32;Hauts-de-France;02;5;07;035;Audigny;280;9;289
32;Hauts-de-France;02;4;05;036;Augy;72;1;73
32;Hauts-de-France;02;2;09;037;Aulnois-sous-Laon;1386;30;1416
32;Hauts-de-France;02;5;19;038;Les Autels;59;0;59
32;Hauts-de-France;02;2;11;039;Autremencourt;173;3;176
32;Hauts-de-France;02;5;19;040;Autreppes;180;3;183
32;Hauts-de-France;02;2;03;041;Autreville;807;15;822
32;Hauts-de-France;02;1;04;042;Azy-sur-Marne;384;2;386
32;Hauts-de-France;02;4;16;043;Bagneux;65;1;66
32;Hauts-de-France;02;5;19;044;Bancigny;25;0;25
32;Hauts-de-France;02;2;11;046;Barenton-Bugny;557;9;566
32;Hauts-de-France;02;2;11;047;Barenton-Cel;108;5;113
32;Hauts-de-France;02;2;11;048;Barenton-sur-Serre;133;4;137
32;Hauts-de-France;02;2;20;049;Barisis-aux-Bois;739;13;752
32;Hauts-de-France;02;5;07;050;Barzy-en-Thiérache;323;2;325
32;Hauts-de-France;02;1;04;051;Barzy-sur-Marne;391;6;397
32;Hauts-de-France;02;2;09;052;Bassoles-Aulers;135;6;141
32;Hauts-de-France;02;1;04;053;Vallées en Champagne;571;6;577
32;Hauts-de-France;02;4;05;054;Bazoches-sur-Vesles;461;4;465
32;Hauts-de-France;02;5;08;055;Beaumé;88;2;90
32;Hauts-de-France;02;2;03;056;Beaumont-en-Beine;179;1;180
32;Hauts-de-France;02;3;01;057;Beaurevoir;1406;18;1424
32;Hauts-de-France;02;2;06;058;Beaurieux;856;10;866
32;Hauts-de-France;02;2;18;059;Beautor;2714;28;2742
32;Hauts-de-France;02;3;13;060;Beauvois-en-Vermandois;257;7;264
32;Hauts-de-France;02;3;01;061;Becquigny;246;7;253
32;Hauts-de-France;02;1;02;062;Belleau;137;4;141
32;Hauts-de-France;02;3;01;063;Bellenglise;378;8;386
32;Hauts-de-France;02;4;17;064;Belleu;3832;53;3885
32;Hauts-de-France;02;3;01;065;Bellicourt;600;13;613
32;Hauts-de-France;02;3;12;066;Benay;196;2;198
32;Hauts-de-France;02;5;07;067;Bergues-sur-Sambre;210;5;215
32;Hauts-de-France;02;5;11;068;Berlancourt;88;4;92
32;Hauts-de-France;02;5;19;069;Berlise;105;2;107
32;Hauts-de-France;02;5;07;070;Bernot;445;12;457
32;Hauts-de-France;02;4;20;071;Berny-Rivière;658;15;673
32;Hauts-de-France;02;2;06;072;Berrieux;186;2;188
32;Hauts-de-France;02;2;06;073;Berry-au-Bac;670;4;674
32;Hauts-de-France;02;2;18;074;Bertaucourt-Epourdon;593;10;603
32;Hauts-de-France;02;3;12;075;Berthenicourt;195;2;197
32;Hauts-de-France;02;2;06;076;Bertricourt;152;3;155
32;Hauts-de-France;02;4;17;077;Berzy-le-Sec;379;9;388
32;Hauts-de-France;02;2;20;078;Besmé;163;3;166
32;Hauts-de-France;02;5;08;079;Besmont;149;0;149
32;Hauts-de-France;02;2;09;080;Besny-et-Loizy;333;9;342
32;Hauts-de-France;02;2;03;081;Béthancourt-en-Vaux;434;8;442
32;Hauts-de-France;02;4;21;082;Beugneux;110;0;110
32;Hauts-de-France;02;1;05;083;Beuvardes;750;15;765
32;Hauts-de-France;02;1;04;084;Bézu-le-Guéry;257;5;262
32;Hauts-de-France;02;1;02;085;Bézu-Saint-Germain;1015;25;1040
32;Hauts-de-France;02;2;20;086;Bichancourt;1006;11;1017
32;Hauts-de-France;02;4;20;087;Bieuxy;34;1;35
32;Hauts-de-France;02;2;10;088;Bièvres;92;3;95
32;Hauts-de-France;02;4;17;089;Billy-sur-Aisne;1148;21;1169
32;Hauts-de-France;02;4;21;090;Billy-sur-Ourcq;207;10;217
32;Hauts-de-France;02;4;05;091;Blanzy-lès-Fismes;95;1;96
32;Hauts-de-France;02;2;20;093;Blérancourt;1298;59;1357
32;Hauts-de-France;02;1;02;094;Blesmes;464;9;473
32;Hauts-de-France;02;3;01;095;Bohain-en-Vermandois;5686;78;5764
32;Hauts-de-France;02;2;11;096;Bois-lès-Pargny;197;3;200
32;Hauts-de-France;02;2;06;097;Boncourt;256;2;258
32;Hauts-de-France;02;1;04;098;Bonneil;379;14;393
32;Hauts-de-France;02;1;21;099;Bonnesvalyn;221;5;226
32;Hauts-de-France;02;3;01;100;Bony;138;0;138
32;Hauts-de-France;02;2;11;101;Bosmont-sur-Serre;192;5;197
32;Hauts-de-France;02;2;06;102;Bouconville-Vauclair;191;6;197
32;Hauts-de-France;02;5;07;103;Boué;1339;16;1355
32;Hauts-de-France;02;2;06;104;Bouffignereux;99;4;103
32;Hauts-de-France;02;1;02;105;Bouresches;196;2;198
32;Hauts-de-France;02;2;06;106;Bourg-et-Comin;810;12;822
32;Hauts-de-France;02;2;20;107;Bourguignon-sous-Coucy;107;4;111
32;Hauts-de-France;02;2;09;108;Bourguignon-sous-Montbavin;159;4;163
32;Hauts-de-France;02;5;19;109;La Bouteille;475;10;485
32;Hauts-de-France;02;4;05;110;Braine;2235;25;2260
32;Hauts-de-France;02;2;09;111;Brancourt-en-Laonnois;721;11;732
32;Hauts-de-France;02;3;01;112;Brancourt-le-Grand;553;13;566
32;Hauts-de-France;02;1;02;114;Brasles;1563;37;1600
32;Hauts-de-France;02;2;06;115;Braye-en-Laonnois;190;6;196
32;Hauts-de-France;02;5;19;116;Braye-en-Thiérache;147;1;148
32;Hauts-de-France;02;3;12;117;Bray-Saint-Christophe;68;0;68
32;Hauts-de-France;02;4;05;118;Braye;129;2;131
32;Hauts-de-France;02;1;02;119;Brécy;327;6;333
32;Hauts-de-France;02;4;05;120;Brenelle;196;6;202
32;Hauts-de-France;02;4;21;121;Breny;240;4;244
32;Hauts-de-France;02;2;18;122;Brie;54;1;55
32;Hauts-de-France;02;3;12;123;Brissay-Choigny;301;5;306
32;Hauts-de-France;02;3;12;124;Brissy-Hamégicourt;651;10;661
32;Hauts-de-France;02;1;21;125;Brumetz;193;11;204
32;Hauts-de-France;02;5;19;126;Brunehamel;455;5;460
32;Hauts-de-France;02;1;05;127;Bruyères-sur-Fère;192;5;197
32;Hauts-de-France;02;2;10;128;Bruyères-et-Montbérault;1475;47;1522
32;Hauts-de-France;02;4;05;129;Bruys;18;0;18
32;Hauts-de-France;02;5;08;130;Bucilly;194;7;201
32;Hauts-de-France;02;4;05;131;Bucy-le-Long;1861;42;1903
32;Hauts-de-France;02;2;09;132;Bucy-lès-Cerny;194;3;197
32;Hauts-de-France;02;2;06;133;Bucy-lès-Pierrepont;404;9;413
32;Hauts-de-France;02;5;08;134;Buire;862;18;880
32;Hauts-de-France;02;5;19;135;Buironfosse;1157;17;1174
32;Hauts-de-France;02;5;19;136;Burelles;128;3;131
32;Hauts-de-France;02;1;21;137;Bussiares;160;0;160
32;Hauts-de-France;02;4;21;138;Buzancy;200;3;203
32;Hauts-de-France;02;2;03;139;Caillouël-Crépigny;442;5;447
32;Hauts-de-France;02;2;20;140;Camelin;456;7;463
32;Hauts-de-France;02;5;19;141;La Capelle;1778;79;1857
32;Hauts-de-France;02;3;15;142;Castres;253;5;258
32;Hauts-de-France;02;3;01;143;Le Catelet;185;6;191
32;Hauts-de-France;02;3;13;144;Caulaincourt;144;3;147
32;Hauts-de-France;02;2;03;145;Caumont;545;10;555
32;Hauts-de-France;02;1;04;146;Celles-lès-Condé;94;1;95
32;Hauts-de-France;02;4;05;148;Celles-sur-Aisne;255;2;257
32;Hauts-de-France;02;3;12;149;Cerizy;62;2;64
32;Hauts-de-France;02;2;10;150;Cerny-en-Laonnois;63;0;63
32;Hauts-de-France;02;2;09;151;Cerny-lès-Bucy;116;3;119
32;Hauts-de-France;02;4;05;152;Cerseuil;89;0;89
32;Hauts-de-France;02;2;09;153;Cessières-Suzy;764;20;784
32;Hauts-de-France;02;4;21;154;Chacrise;365;7;372
32;Hauts-de-France;02;2;09;155;Chaillevois;166;5;171
32;Hauts-de-France;02;2;11;156;Chalandry;257;1;258
32;Hauts-de-France;02;2;09;157;Chambry;836;23;859
32;Hauts-de-France;02;2;10;158;Chamouille;273;2;275
32;Hauts-de-France;02;2;20;159;Champs;295;2;297
32;Hauts-de-France;02;5;19;160;Chaourse;544;12;556
32;Hauts-de-France;02;1;04;162;La Chapelle-sur-Chézy;291;8;299
32;Hauts-de-France;02;1;04;163;Charly-sur-Marne;2585;42;2627
32;Hauts-de-France;02;1;05;164;Le Charmel;325;7;332
32;Hauts-de-France;02;2;18;165;Charmes;1654;26;1680
32;Hauts-de-France;02;1;04;166;Chartèves;356;9;365
32;Hauts-de-France;02;4;05;167;Chassemy;890;14;904
32;Hauts-de-France;02;1;02;168;Château-Thierry;15254;362;15616
32;Hauts-de-France;02;2;11;169;Châtillon-lès-Sons;84;0;84
32;Hauts-de-France;02;3;12;170;Châtillon-sur-Oise;125;0;125
32;Hauts-de-France;02;2;06;171;Chaudardes;88;1;89
32;Hauts-de-France;02;4;21;172;Chaudun;252;9;261
32;Hauts-de-France;02;2;03;173;Chauny;11653;419;12072
32;Hauts-de-France;02;4;05;174;Chavignon;829;16;845
32;Hauts-de-France;02;4;16;175;Chavigny;161;4;165
32;Hauts-de-France;02;4;05;176;Chavonne;206;3;209
32;Hauts-de-France;02;2;10;177;Chérêt;139;2;141
32;Hauts-de-France;02;2;06;178;Chermizy-Ailles;106;2;108
32;Hauts-de-France;02;4;05;179;Chéry-Chartreuve;385;8;393
32;Hauts-de-France;02;2;11;180;Chéry-lès-Pouilly;721;14;735
32;Hauts-de-France;02;5;19;181;Chéry-lès-Rozoy;79;1;80
32;Hauts-de-France;02;5;11;182;Chevennes;117;3;120
32;Hauts-de-France;02;2;06;183;Chevregny;185;1;186
32;Hauts-de-France;02;3;12;184;Chevresis-Monceau;351;5;356
32;Hauts-de-France;02;1;21;185;Chézy-en-Orxois;390;15;405
32;Hauts-de-France;02;1;04;186;Chézy-sur-Marne;1351;45;1396
32;Hauts-de-France;02;1;02;187;Chierry;1134;15;1149
32;Hauts-de-France;02;5;07;188;Chigny;147;4;151
32;Hauts-de-France;02;2;06;189;Chivres-en-Laonnois;350;8;358
32;Hauts-de-France;02;4;05;190;Chivres-Val;518;12;530
32;Hauts-de-France;02;2;10;191;Chivy-lès-Étouvelles;523;5;528
32;Hauts-de-France;02;4;21;192;Chouy;371;7;378
32;Hauts-de-France;02;1;05;193;Cierges;65;1;66
32;Hauts-de-France;02;2;11;194;Cilly;186;8;194
32;Hauts-de-France;02;4;05;195;Ciry-Salsogne;910;25;935
32;Hauts-de-France;02;2;09;196;Clacy-et-Thierret;311;7;318
32;Hauts-de-France;02;5;19;197;Clairfontaine;535;102;637
32;Hauts-de-France;02;4;05;198;Clamecy;228;2;230
32;Hauts-de-France;02;3;12;199;Clastres;601;8;609
32;Hauts-de-France;02;5;19;200;Clermont-les-Fermes;106;1;107
32;Hauts-de-France;02;4;20;201;Cœuvres-et-Valsery;441;6;447
32;Hauts-de-France;02;1;02;203;Coincy;1282;20;1302
32;Hauts-de-France;02;5;08;204;Coingt;65;2;67
32;Hauts-de-France;02;2;10;205;Colligis-Crandelain;229;3;232
32;Hauts-de-France;02;5;11;206;Colonfay;76;3;79
32;Hauts-de-France;02;2;03;207;Commenchon;216;3;219
32;Hauts-de-France;02;2;06;208;Concevreux;267;6;273
32;Hauts-de-France;02;1;04;209;Condé-en-Brie;708;11;719
32;Hauts-de-France;02;4;05;210;Condé-sur-Aisne;364;6;370
32;Hauts-de-France;02;2;06;211;Condé-sur-Suippe;294;3;297
32;Hauts-de-France;02;2;03;212;Condren;708;11;719
32;Hauts-de-France;02;1;04;213;Connigis;343;2;345
32;Hauts-de-France;02;3;15;214;Contescourt;61;1;62
32;Hauts-de-France;02;2;06;215;Corbeny;841;6;847
32;Hauts-de-France;02;4;21;216;Corcy;294;4;298
32;Hauts-de-France;02;2;20;217;Coucy-le-Château-Auffrique;992;9;1001
32;Hauts-de-France;02;2;06;218;Coucy-lès-Eppes;628;12;640
32;Hauts-de-France;02;2;20;219;Coucy-la-Ville;200;72;272
32;Hauts-de-France;02;1;05;220;Coulonges-Cohan;436;15;451
32;Hauts-de-France;02;1;04;221;Coupru;152;4;156
32;Hauts-de-France;02;2;18;222;Courbes;32;0;32
32;Hauts-de-France;02;1;04;223;Courboin;301;12;313
32;Hauts-de-France;02;4;05;224;Courcelles-sur-Vesle;346;4;350
32;Hauts-de-France;02;1;21;225;Courchamps;84;2;86
32;Hauts-de-France;02;4;17;226;Courmelles;1863;30;1893
32;Hauts-de-France;02;1;05;227;Courmont;120;1;121
32;Hauts-de-France;02;1;04;228;Courtemont-Varennes;339;6;345
32;Hauts-de-France;02;2;06;229;Courtrizy-et-Fussigny;71;0;71
32;Hauts-de-France;02;4;05;230;Couvrelles;186;6;192
32;Hauts-de-France;02;2;11;231;Couvron-et-Aumencourt;941;9;950
32;Hauts-de-France;02;4;21;232;Coyolles;362;10;372
32;Hauts-de-France;02;4;21;233;Cramaille;145;8;153
32;Hauts-de-France;02;2;06;234;Craonne;83;1;84
32;Hauts-de-France;02;2;06;235;Craonnelle;115;3;118
32;Hauts-de-France;02;2;20;236;Crécy-au-Mont;330;3;333
32;Hauts-de-France;02;2;11;237;Crécy-sur-Serre;1502;16;1518
32;Hauts-de-France;02;2;09;238;Crépy;1816;31;1847
32;Hauts-de-France;02;1;04;239;Crézancy;1244;85;1329
32;Hauts-de-France;02;3;01;240;Croix-Fonsomme;218;3;221
32;Hauts-de-France;02;1;21;241;La Croix-sur-Ourcq;96;3;99
32;Hauts-de-France;02;1;04;242;Crouttes-sur-Marne;641;11;652
32;Hauts-de-France;02;4;16;243;Crouy;2923;47;2970
32;Hauts-de-France;02;5;07;244;Crupilly;63;3;66
32;Hauts-de-France;02;4;16;245;Cuffies;1805;35;1840
32;Hauts-de-France;02;3;12;246;Cugny;611;4;615
32;Hauts-de-France;02;2;11;248;Cuirieux;156;3;159
32;Hauts-de-France;02;4;21;249;Cuiry-Housse;100;0;100
32;Hauts-de-France;02;2;06;250;Cuiry-lès-Chaudardes;73;4;77
32;Hauts-de-France;02;5;19;251;Cuiry-lès-Iviers;27;1;28
32;Hauts-de-France;02;2;06;252;Cuissy-et-Geny;71;2;73
32;Hauts-de-France;02;4;16;253;Cuisy-en-Almont;358;3;361
32;Hauts-de-France;02;4;20;254;Cutry;129;5;134
32;Hauts-de-France;02;4;05;255;Cys-la-Commune;153;2;155
32;Hauts-de-France;02;5;19;256;Dagny-Lambercy;129;3;132
32;Hauts-de-France;02;3;12;257;Dallon;437;13;450
32;Hauts-de-France;02;4;21;258;Dammard;370;13;383
32;Hauts-de-France;02;4;21;259;Dampleux;392;15;407
32;Hauts-de-France;02;2;18;260;Danizy;650;11;661
32;Hauts-de-France;02;2;11;261;Dercy;391;9;400
32;Hauts-de-France;02;2;18;262;Deuillet;211;3;214
32;Hauts-de-France;02;4;05;263;Dhuizel;112;0;112
32;Hauts-de-France;02;5;19;264;Dizy-le-Gros;730;16;746
32;Hauts-de-France;02;5;19;265;Dohis;99;2;101
32;Hauts-de-France;02;5;19;266;Dolignon;46;2;48
32;Hauts-de-France;02;4;20;267;Dommiers;292;10;302
32;Hauts-de-France;02;1;04;268;Domptin;647;13;660
32;Hauts-de-France;02;5;07;269;Dorengt;155;6;161
32;Hauts-de-France;02;3;13;270;Douchy;164;3;167
32;Hauts-de-France;02;1;05;271;Dravegny;130;2;132
32;Hauts-de-France;02;4;21;272;Droizy;78;2;80
32;Hauts-de-France;02;3;12;273;Dury;207;0;207
32;Hauts-de-France;02;2;06;274;Ébouleau;195;6;201
32;Hauts-de-France;02;5;08;275;Effry;319;6;325
32;Hauts-de-France;02;5;19;276;Englancourt;117;5;122
32;Hauts-de-France;02;4;20;277;Épagny;342;7;349
32;Hauts-de-France;02;5;08;278;Éparcy;28;5;33
32;Hauts-de-France;02;1;02;279;Épaux-Bézu;553;25;578
32;Hauts-de-France;02;1;02;280;Épieds;409;12;421
32;Hauts-de-France;02;1;04;281;L'Épine-aux-Bois;256;11;267
32;Hauts-de-France;02;2;10;282;Eppes;427;8;435
32;Hauts-de-France;02;2;11;283;Erlon;287;8;295
32;Hauts-de-France;02;5;19;284;Erloy;102;1;103
32;Hauts-de-France;02;5;07;286;Esquéhéries;867;11;878
32;Hauts-de-France;02;3;12;287;Essigny-le-Grand;1048;27;1075
32;Hauts-de-France;02;3;14;288;Essigny-le-Petit;347;8;355
32;Hauts-de-France;02;1;04;289;Essises;411;11;422
32;Hauts-de-France;02;1;04;290;Essômes-sur-Marne;2745;73;2818
32;Hauts-de-France;02;3;01;291;Estrées;410;8;418
32;Hauts-de-France;02;1;02;292;Étampes-sur-Marne;1305;28;1333
32;Hauts-de-France;02;3;01;293;Étaves-et-Bocquiaux;553;10;563
32;Hauts-de-France;02;2;10;294;Étouvelles;207;8;215
32;Hauts-de-France;02;5;19;295;Étréaupont;853;7;860
32;Hauts-de-France;02;3;13;296;Étreillers;1197;21;1218
32;Hauts-de-France;02;1;02;297;Étrépilly;121;2;123
32;Hauts-de-France;02;5;07;298;Étreux;1420;9;1429
32;Hauts-de-France;02;2;06;299;Évergnicourt;546;6;552
32;Hauts-de-France;02;4;21;302;Faverolles;321;12;333
32;Hauts-de-France;02;3;13;303;Fayet;680;16;696
32;Hauts-de-France;02;2;18;304;La Fère;2838;135;2973
32;Hauts-de-France;02;1;05;305;Fère-en-Tardenois;3001;55;3056
32;Hauts-de-France;02;3;12;306;La Ferté-Chevresis;510;9;519
32;Hauts-de-France;02;4;21;307;La Ferté-Milon;2060;159;2219
32;Hauts-de-France;02;5;07;308;Fesmy-le-Sart;476;8;484
32;Hauts-de-France;02;2;10;309;Festieux;671;5;676
32;Hauts-de-France;02;3;14;310;Fieulaine;248;7;255
32;Hauts-de-France;02;4;05;311;Filain;120;2;122
32;Hauts-de-France;02;5;19;312;La Flamengrie;1100;10;1110
32;Hauts-de-France;02;5;07;313;Flavigny-le-Grand-et-Beaurain;444;5;449
32;Hauts-de-France;02;3;12;315;Flavy-le-Martel;1669;34;1703
32;Hauts-de-France;02;4;21;316;Fleury;128;5;133
32;Hauts-de-France;02;3;13;317;Fluquières;218;4;222
32;Hauts-de-France;02;2;20;318;Folembray;1381;18;1399
32;Hauts-de-France;02;3;14;319;Fonsomme;490;8;498
32;Hauts-de-France;02;3;12;320;Fontaine-lès-Clercs;237;4;241
32;Hauts-de-France;02;5;19;321;Fontaine-lès-Vervins;901;189;1090
32;Hauts-de-France;02;3;14;322;Fontaine-Notre-Dame;386;3;389
32;Hauts-de-France;02;3;01;323;Fontaine-Uterte;134;3;137
32;Hauts-de-France;02;5;19;324;Fontenelle;281;3;284
32;Hauts-de-France;02;4;20;326;Fontenoy;470;8;478
32;Hauts-de-France;02;3;13;327;Foreste;163;1;164
32;Hauts-de-France;02;1;02;328;Fossoy;513;6;519
32;Hauts-de-France;02;2;18;329;Fourdrain;425;9;434
32;Hauts-de-France;02;3;13;330;Francilly-Selency;530;7;537
32;Hauts-de-France;02;5;11;331;Franqueville;110;3;113
32;Hauts-de-France;02;1;05;332;Fresnes-en-Tardenois;265;4;269
32;Hauts-de-France;02;2;20;333;Fresnes-sous-Coucy;164;0;164
32;Hauts-de-France;02;3;01;334;Fresnoy-le-Grand;2958;70;3028
32;Hauts-de-France;02;2;18;335;Fressancourt;183;8;191
32;Hauts-de-France;02;2;03;336;Frières-Faillouël;983;15;998
32;Hauts-de-France;02;5;19;337;Froidestrées;168;4;172
32;Hauts-de-France;02;2;11;338;Froidmont-Cohartille;252;10;262
32;Hauts-de-France;02;1;21;339;Gandelu;690;9;699
32;Hauts-de-France;02;3;15;340;Gauchy;5235;74;5309
32;Hauts-de-France;02;5;19;341;Gercy;268;1;269
32;Hauts-de-France;02;5;19;342;Gergny;134;2;136
32;Hauts-de-France;02;3;13;343;Germaine;81;0;81
32;Hauts-de-France;02;3;12;345;Gibercourt;41;1;42
32;Hauts-de-France;02;2;06;346;Gizy;664;12;676
32;Hauts-de-France;02;1;02;347;Gland;444;6;450
32;Hauts-de-France;02;2;06;349;Goudelancourt-lès-Berrieux;56;0;56
32;Hauts-de-France;02;2;06;350;Goudelancourt-lès-Pierrepont;136;2;138
32;Hauts-de-France;02;1;05;351;Goussancourt;113;6;119
32;Hauts-de-France;02;3;01;352;Gouy;560;10;570
32;Hauts-de-France;02;2;11;353;Grandlup-et-Fay;287;10;297
32;Hauts-de-France;02;5;19;354;Grandrieux;80;2;82
32;Hauts-de-France;02;3;13;355;Gricourt;953;26;979
32;Hauts-de-France;02;1;02;356;Grisolles;240;2;242
32;Hauts-de-France;02;5;19;357;Gronard;71;2;73
32;Hauts-de-France;02;5;07;358;Grougis;333;3;336
32;Hauts-de-France;02;3;15;359;Grugies;1301;20;1321
32;Hauts-de-France;02;2;06;360;Villeneuve-sur-Aisne;2751;39;2790
32;Hauts-de-France;02;5;07;361;Guise;4645;78;4723
32;Hauts-de-France;02;2;03;362;Guivry;238;12;250
